   Elapsed_time	    ECG
          7.737	  0.192
          7.739	  0.200
          7.740	  0.192
          7.742	  0.192
          7.743	  0.192
          7.744	  0.192
          7.746	  0.200
          7.747	  0.192
          7.749	  0.192
          7.750	  0.192
          7.751	  0.185
          7.753	  0.192
          7.754	  0.200
          7.756	  0.192
          7.757	  0.192
          7.758	  0.200
          7.760	  0.192
          7.761	  0.200
          7.763	  0.200
          7.764	  0.192
          7.765	  0.200
          7.767	  0.200
          7.768	  0.200
          7.769	  0.200
          7.771	  0.208
          7.772	  0.215
          7.774	  0.215
          7.775	  0.223
          7.776	  0.223
          7.778	  0.215
          7.779	  0.238
          7.781	  0.238
          7.782	  0.231
          7.783	  0.223
          7.785	  0.246
          7.786	  0.231
          7.787	  0.231
          7.789	  0.231
          7.790	  0.231
          7.792	  0.223
          7.793	  0.238
          7.794	  0.246
          7.796	  0.238
          7.797	  0.238
          7.799	  0.231
          7.800	  0.223
          7.801	  0.231
          7.803	  0.238
          7.804	  0.238
          7.806	  0.238
          7.807	  0.231
          7.808	  0.238
          7.810	  0.246
          7.811	  0.254
          7.812	  0.246
          7.814	  0.254
          7.815	  0.262
          7.817	  0.246
          7.818	  0.246
          7.819	  0.262
          7.821	  0.262
          7.822	  0.254
          7.824	  0.262
          7.825	  0.254
          7.826	  0.254
          7.828	  0.254
          7.829	  0.254
          7.831	  0.262
          7.832	  0.262
          7.833	  0.262
          7.835	  0.269
          7.836	  0.277
          7.838	  0.285
          7.839	  0.277
          7.840	  0.285
          7.842	  0.285
          7.843	  0.285
          7.844	  0.292
          7.846	  0.292
          7.847	  0.292
          7.849	  0.285
          7.850	  0.277
          7.851	  0.285
          7.853	  0.285
          7.854	  0.292
          7.856	  0.300
          7.857	  0.292
          7.858	  0.292
          7.860	  0.292
          7.861	  0.315
          7.862	  0.315
          7.864	  0.308
          7.865	  0.308
          7.867	  0.308
          7.868	  0.300
          7.869	  0.300
          7.871	  0.308
          7.872	  0.308
          7.874	  0.285
          7.875	  0.285
          7.876	  0.292
          7.878	  0.300
          7.879	  0.292
          7.881	  0.277
          7.882	  0.269
          7.883	  0.285
          7.885	  0.292
          7.886	  0.277
          7.888	  0.277
          7.889	  0.269
          7.890	  0.262
          7.892	  0.262
          7.893	  0.269
          7.894	  0.262
          7.896	  0.269
          7.897	  0.269
          7.899	  0.262
          7.900	  0.238
          7.901	  0.246
          7.903	  0.254
          7.904	  0.262
          7.906	  0.262
          7.907	  0.262
          7.908	  0.262
          7.910	  0.269
          7.911	  0.269
          7.912	  0.285
          7.914	  0.277
          7.915	  0.262
          7.917	  0.254
          7.918	  0.262
          7.919	  0.254
          7.921	  0.246
          7.922	  0.246
          7.924	  0.254
          7.925	  0.246
          7.926	  0.246
          7.928	  0.254
          7.929	  0.246
          7.931	  0.238
          7.932	  0.238
          7.933	  0.231
          7.935	  0.238
          7.936	  0.246
          7.938	  0.238
          7.939	  0.231
          7.940	  0.223
          7.942	  0.223
          7.943	  0.231
          7.944	  0.231
          7.946	  0.231
          7.947	  0.223
          7.949	  0.215
          7.950	  0.215
          7.951	  0.223
          7.953	  0.215
          7.954	  0.215
          7.956	  0.200
          7.957	  0.200
          7.958	  0.208
          7.960	  0.215
          7.961	  0.208
          7.963	  0.215
          7.964	  0.215
          7.965	  0.208
          7.967	  0.208
          7.968	  0.208
          7.969	  0.208
          7.971	  0.215
          7.972	  0.208
          7.974	  0.192
          7.975	  0.208
          7.976	  0.200
          7.978	  0.185
          7.979	  0.200
          7.981	  0.192
          7.982	  0.177
          7.983	  0.185
          7.985	  0.185
          7.986	  0.185
          7.987	  0.185
          7.989	  0.200
          7.990	  0.200
          7.992	  0.192
          7.993	  0.192
          7.994	  0.192
          7.996	  0.200
          7.997	  0.200
          7.999	  0.185
          8.000	  0.185
          8.001	  0.192
          8.003	  0.200
          8.004	  0.192
          8.006	  0.200
          8.007	  0.208
          8.008	  0.215
          8.010	  0.223
          8.011	  0.223
          8.012	  0.215
          8.014	  0.223
          8.015	  0.208
          8.017	  0.208
          8.018	  0.215
          8.019	  0.208
          8.021	  0.192
          8.022	  0.185
          8.024	  0.192
          8.025	  0.200
          8.026	  0.208
          8.028	  0.223
          8.029	  0.231
          8.031	  0.215
          8.032	  0.223
          8.033	  0.223
          8.035	  0.231
          8.036	  0.223
          8.037	  0.223
          8.039	  0.223
          8.040	  0.223
          8.042	  0.223
          8.043	  0.223
          8.044	  0.223
          8.046	  0.231
          8.047	  0.231
          8.049	  0.231
          8.050	  0.238
          8.051	  0.238
          8.053	  0.238
          8.054	  0.231
          8.056	  0.231
          8.057	  0.231
          8.058	  0.238
          8.060	  0.231
          8.061	  0.223
          8.062	  0.223
          8.064	  0.231
          8.065	  0.223
          8.067	  0.215
          8.068	  0.223
          8.069	  0.223
          8.071	  0.223
          8.072	  0.215
          8.074	  0.215
          8.075	  0.215
          8.076	  0.215
          8.078	  0.215
          8.079	  0.200
          8.081	  0.192
          8.082	  0.192
          8.083	  0.192
          8.085	  0.192
          8.086	  0.192
          8.088	  0.185
          8.089	  0.177
          8.090	  0.185
          8.092	  0.185
          8.093	  0.185
          8.094	  0.192
          8.096	  0.200
          8.097	  0.192
          8.099	  0.185
          8.100	  0.185
          8.101	  0.192
          8.103	  0.192
          8.104	  0.200
          8.106	  0.200
          8.107	  0.208
          8.108	  0.223
          8.110	  0.223
          8.111	  0.223
          8.113	  0.215
          8.114	  0.215
          8.115	  0.208
          8.117	  0.215
          8.118	  0.215
          8.119	  0.208
          8.121	  0.192
          8.122	  0.185
          8.124	  0.192
          8.125	  0.192
          8.126	  0.192
          8.128	  0.192
          8.129	  0.192
          8.131	  0.192
          8.132	  0.192
          8.133	  0.192
          8.135	  0.192
          8.136	  0.200
          8.137	  0.215
          8.139	  0.200
          8.140	  0.192
          8.142	  0.200
          8.143	  0.200
          8.144	  0.192
          8.146	  0.200
          8.147	  0.200
          8.149	  0.177
          8.150	  0.185
          8.151	  0.185
          8.153	  0.177
          8.154	  0.185
          8.156	  0.192
          8.157	  0.185
          8.158	  0.177
          8.160	  0.192
          8.161	  0.192
          8.162	  0.185
          8.164	  0.185
          8.165	  0.185
          8.167	  0.185
          8.168	  0.192
          8.169	  0.185
          8.171	  0.185
          8.172	  0.185
          8.174	  0.185
          8.175	  0.177
          8.176	  0.185
          8.178	  0.192
          8.179	  0.185
          8.181	  0.177
          8.182	  0.177
          8.183	  0.177
          8.185	  0.185
          8.186	  0.177
          8.188	  0.185
          8.189	  0.177
          8.190	  0.177
          8.192	  0.177
          8.193	  0.177
          8.194	  0.177
          8.196	  0.177
          8.197	  0.169
          8.199	  0.162
          8.200	  0.162
          8.201	  0.162
          8.203	  0.169
          8.204	  0.169
          8.206	  0.169
          8.207	  0.177
          8.208	  0.185
          8.210	  0.185
          8.211	  0.185
          8.213	  0.185
          8.214	  0.177
          8.215	  0.169
          8.217	  0.185
          8.218	  0.185
          8.219	  0.185
          8.221	  0.177
          8.222	  0.177
          8.224	  0.185
          8.225	  0.192
          8.226	  0.192
          8.228	  0.200
          8.229	  0.192
          8.231	  0.192
          8.232	  0.192
          8.233	  0.200
          8.235	  0.200
          8.236	  0.192
          8.238	  0.192
          8.239	  0.192
          8.240	  0.192
          8.242	  0.185
          8.243	  0.177
          8.244	  0.185
          8.246	  0.185
          8.247	  0.169
          8.249	  0.169
          8.250	  0.185
          8.251	  0.185
          8.253	  0.185
          8.254	  0.200
          8.256	  0.200
          8.257	  0.200
          8.258	  0.200
          8.260	  0.223
          8.261	  0.238
          8.262	  0.231
          8.264	  0.238
          8.265	  0.246
          8.267	  0.246
          8.268	  0.254
          8.269	  0.246
          8.271	  0.254
          8.272	  0.238
          8.274	  0.238
          8.275	  0.246
          8.276	  0.262
          8.278	  0.269
          8.279	  0.269
          8.281	  0.269
          8.282	  0.254
          8.283	  0.254
          8.285	  0.254
          8.286	  0.254
          8.287	  0.246
          8.289	  0.246
          8.290	  0.246
          8.292	  0.246
          8.293	  0.246
          8.294	  0.238
          8.296	  0.238
          8.297	  0.231
          8.299	  0.223
          8.300	  0.215
          8.301	  0.200
          8.303	  0.177
          8.304	  0.162
          8.306	  0.131
          8.307	  0.115
          8.308	  0.108
          8.310	  0.085
          8.311	  0.077
          8.312	  0.038
          8.314	  0.008
          8.315	 -0.031
          8.317	 -0.054
          8.318	 -0.062
          8.319	 -0.108
          8.321	 -0.146
          8.322	 -0.177
          8.324	 -0.208
          8.325	 -0.246
          8.326	 -0.292
          8.328	 -0.323
          8.329	 -0.354
          8.331	 -0.385
          8.332	 -0.385
          8.333	 -0.385
          8.335	 -0.385
          8.336	 -0.392
          8.338	 -0.392
          8.339	 -0.400
          8.340	 -0.400
          8.342	 -0.385
          8.343	 -0.354
          8.344	 -0.338
          8.346	 -0.338
          8.347	 -0.308
          8.349	 -0.292
          8.350	 -0.269
          8.351	 -0.246
          8.353	 -0.215
          8.354	 -0.192
          8.356	 -0.169
          8.357	 -0.154
          8.358	 -0.131
          8.360	 -0.100
          8.361	 -0.077
          8.363	 -0.092
          8.364	 -0.092
          8.365	 -0.077
          8.367	 -0.085
          8.368	 -0.085
          8.369	 -0.077
          8.371	 -0.069
          8.372	 -0.069
          8.374	 -0.069
          8.375	 -0.069
          8.376	 -0.069
          8.378	 -0.062
          8.379	 -0.054
          8.381	 -0.046
          8.382	 -0.046
          8.383	 -0.046
          8.385	 -0.031
          8.386	 -0.015
          8.387	 -0.008
          8.389	  0.000
          8.390	  0.008
          8.392	  0.008
          8.393	  0.015
          8.394	  0.023
          8.396	  0.023
          8.397	  0.023
          8.399	  0.031
          8.400	  0.046
          8.401	  0.054
          8.403	  0.062
          8.404	  0.062
          8.406	  0.054
          8.407	  0.069
          8.408	  0.077
          8.410	  0.092
          8.411	  0.108
          8.412	  0.123
          8.414	  0.131
          8.415	  0.131
          8.417	  0.146
          8.418	  0.162
          8.419	  0.177
          8.421	  0.185
          8.422	  0.185
          8.424	  0.177
          8.425	  0.177
          8.426	  0.169
          8.428	  0.169
          8.429	  0.185
          8.431	  0.169
          8.432	  0.169
          8.433	  0.185
          8.435	  0.200
          8.436	  0.192
          8.438	  0.192
          8.439	  0.200
          8.440	  0.208
          8.442	  0.200
          8.443	  0.200
          8.444	  0.200
          8.446	  0.208
          8.447	  0.208
          8.449	  0.208
          8.450	  0.215
          8.451	  0.215
          8.453	  0.223
          8.454	  0.223
          8.456	  0.223
          8.457	  0.223
          8.458	  0.223
          8.460	  0.223
          8.461	  0.231
          8.463	  0.238
          8.464	  0.215
          8.465	  0.208
          8.467	  0.215
          8.468	  0.215
          8.469	  0.223
          8.471	  0.223
          8.472	  0.223
          8.474	  0.223
          8.475	  0.231
          8.476	  0.238
          8.478	  0.238
          8.479	  0.238
          8.481	  0.238
          8.482	  0.231
          8.483	  0.231
          8.485	  0.231
          8.486	  0.238
          8.488	  0.238
          8.489	  0.238
          8.490	  0.238
          8.492	  0.246
          8.493	  0.254
          8.494	  0.246
          8.496	  0.254
          8.497	  0.246
          8.499	  0.246
          8.500	  0.262
          8.501	  0.269
          8.503	  0.262
          8.504	  0.269
          8.506	  0.269
          8.507	  0.269
          8.508	  0.262
          8.510	  0.262
          8.511	  0.262
          8.512	  0.277
          8.514	  0.269
          8.515	  0.277
          8.517	  0.285
          8.518	  0.277
          8.519	  0.285
          8.521	  0.292
          8.522	  0.292
          8.524	  0.300
          8.525	  0.300
          8.526	  0.300
          8.528	  0.300
          8.529	  0.308
          8.531	  0.323
          8.532	  0.308
          8.533	  0.323
          8.535	  0.323
          8.536	  0.331
          8.537	  0.346
          8.539	  0.346
          8.540	  0.346
          8.542	  0.338
          8.543	  0.354
          8.544	  0.362
          8.546	  0.346
          8.547	  0.346
          8.549	  0.354
          8.550	  0.354
          8.551	  0.338
          8.553	  0.338
          8.554	  0.362
          8.556	  0.369
          8.557	  0.362
          8.558	  0.377
          8.560	  0.377
          8.561	  0.385
          8.562	  0.392
          8.564	  0.408
          8.565	  0.431
          8.567	  0.438
          8.568	  0.462
          8.569	  0.477
          8.571	  0.485
          8.572	  0.485
          8.574	  0.492
          8.575	  0.508
          8.576	  0.515
          8.578	  0.523
          8.579	  0.531
          8.581	  0.546
          8.582	  0.554
          8.583	  0.569
          8.585	  0.577
          8.586	  0.600
          8.588	  0.615
          8.589	  0.631
          8.590	  0.638
          8.592	  0.646
          8.593	  0.662
          8.594	  0.677
          8.596	  0.677
          8.597	  0.692
          8.599	  0.700
          8.600	  0.708
          8.601	  0.708
          8.603	  0.715
          8.604	  0.715
          8.606	  0.715
          8.607	  0.715
          8.608	  0.715
          8.610	  0.715
          8.611	  0.731
          8.613	  0.738
          8.614	  0.731
          8.615	  0.731
          8.617	  0.723
          8.618	  0.723
          8.619	  0.723
          8.621	  0.723
          8.622	  0.715
          8.624	  0.715
          8.625	  0.715
          8.626	  0.715
          8.628	  0.700
          8.629	  0.700
          8.631	  0.692
          8.632	  0.692
          8.633	  0.685
          8.635	  0.677
          8.636	  0.677
          8.637	  0.662
          8.639	  0.654
          8.640	  0.646
          8.642	  0.638
          8.643	  0.631
          8.644	  0.615
          8.646	  0.608
          8.647	  0.608
          8.649	  0.577
          8.650	  0.577
          8.651	  0.577
          8.653	  0.577
          8.654	  0.562
          8.656	  0.562
          8.657	  0.562
          8.658	  0.562
          8.660	  0.546
          8.661	  0.538
          8.662	  0.554
          8.664	  0.546
          8.665	  0.523
          8.667	  0.523
          8.668	  0.531
          8.669	  0.508
          8.671	  0.492
          8.672	  0.492
          8.674	  0.485
          8.675	  0.462
          8.676	  0.469
          8.678	  0.446
          8.679	  0.431
          8.681	  0.431
          8.682	  0.423
          8.683	  0.408
          8.685	  0.408
          8.686	  0.415
          8.688	  0.392
          8.689	  0.377
          8.690	  0.392
          8.692	  0.369
          8.693	  0.354
          8.694	  0.369
          8.696	  0.369
          8.697	  0.338
          8.699	  0.331
          8.700	  0.338
          8.701	  0.338
          8.703	  0.323
          8.704	  0.331
          8.706	  0.331
          8.707	  0.331
          8.708	  0.338
          8.710	  0.323
          8.711	  0.308
          8.713	  0.308
          8.714	  0.300
          8.715	  0.292
          8.717	  0.300
          8.718	  0.285
          8.719	  0.277
          8.721	  0.277
          8.722	  0.269
          8.724	  0.277
          8.725	  0.285
          8.726	  0.292
          8.728	  0.285
          8.729	  0.277
          8.731	  0.277
          8.732	  0.262
          8.733	  0.262
          8.735	  0.269
          8.736	  0.262
          8.738	  0.262
          8.739	  0.262
          8.740	  0.269
          8.742	  0.254
          8.743	  0.254
          8.744	  0.262
          8.746	  0.254
          8.747	  0.246
          8.749	  0.246
          8.750	  0.238
          8.751	  0.246
          8.753	  0.246
          8.754	  0.238
          8.756	  0.246
          8.757	  0.238
          8.758	  0.231
          8.760	  0.238
          8.761	  0.238
          8.762	  0.231
          8.764	  0.238
          8.765	  0.238
          8.767	  0.246
          8.768	  0.246
          8.769	  0.254
          8.771	  0.246
          8.772	  0.254
          8.774	  0.262
          8.775	  0.246
          8.776	  0.254
          8.778	  0.254
          8.779	  0.238
          8.781	  0.238
          8.782	  0.238
          8.783	  0.223
          8.785	  0.223
          8.786	  0.238
          8.787	  0.238
          8.789	  0.231
          8.790	  0.223
          8.792	  0.223
          8.793	  0.223
          8.794	  0.223
          8.796	  0.231
          8.797	  0.223
          8.799	  0.215
          8.800	  0.215
          8.801	  0.215
          8.803	  0.223
          8.804	  0.231
          8.806	  0.223
          8.807	  0.223
          8.808	  0.231
          8.810	  0.238
          8.811	  0.223
          8.812	  0.231
          8.814	  0.246
          8.815	  0.223
          8.817	  0.215
          8.818	  0.223
          8.819	  0.208
          8.821	  0.208
          8.822	  0.208
          8.824	  0.208
          8.825	  0.208
          8.826	  0.208
          8.828	  0.200
          8.829	  0.192
          8.831	  0.200
          8.832	  0.208
          8.833	  0.208
          8.835	  0.208
          8.836	  0.208
          8.838	  0.223
          8.839	  0.231
          8.840	  0.223
          8.842	  0.231
          8.843	  0.223
          8.844	  0.215
          8.846	  0.208
          8.847	  0.208
          8.849	  0.208
          8.850	  0.215
          8.851	  0.208
          8.853	  0.208
          8.854	  0.215
          8.856	  0.208
          8.857	  0.208
          8.858	  0.215
          8.860	  0.215
          8.861	  0.215
          8.863	  0.208
          8.864	  0.192
          8.865	  0.185
          8.867	  0.200
          8.868	  0.192
          8.869	  0.185
          8.871	  0.192
          8.872	  0.185
          8.874	  0.185
          8.875	  0.177
          8.876	  0.185
          8.878	  0.169
          8.879	  0.177
          8.881	  0.177
          8.882	  0.177
          8.883	  0.177
          8.885	  0.185
          8.886	  0.200
          8.887	  0.200
          8.889	  0.200
          8.890	  0.192
          8.892	  0.200
          8.893	  0.200
          8.894	  0.185
          8.896	  0.192
          8.897	  0.208
          8.899	  0.215
          8.900	  0.208
          8.901	  0.200
          8.903	  0.208
          8.904	  0.215
          8.906	  0.208
          8.907	  0.215
          8.908	  0.208
          8.910	  0.200
          8.911	  0.208
          8.912	  0.208
          8.914	  0.192
          8.915	  0.200
          8.917	  0.200
          8.918	  0.200
          8.919	  0.200
          8.921	  0.200
          8.922	  0.185
          8.924	  0.192
          8.925	  0.200
          8.926	  0.192
          8.928	  0.185
          8.929	  0.192
          8.931	  0.177
          8.932	  0.169
          8.933	  0.169
          8.935	  0.169
          8.936	  0.154
          8.938	  0.154
          8.939	  0.154
          8.940	  0.154
          8.942	  0.162
          8.943	  0.154
          8.944	  0.162
          8.946	  0.169
          8.947	  0.177
          8.949	  0.177
          8.950	  0.192
          8.951	  0.185
          8.953	  0.177
          8.954	  0.177
          8.956	  0.185
          8.957	  0.185
          8.958	  0.177
          8.960	  0.185
          8.961	  0.185
          8.963	  0.177
          8.964	  0.185
          8.965	  0.192
          8.967	  0.192
          8.968	  0.208
          8.969	  0.208
          8.971	  0.192
          8.972	  0.185
          8.974	  0.200
          8.975	  0.192
          8.976	  0.192
          8.978	  0.192
          8.979	  0.185
          8.981	  0.185
          8.982	  0.177
          8.983	  0.185
          8.985	  0.185
          8.986	  0.192
          8.988	  0.185
          8.989	  0.177
          8.990	  0.177
          8.992	  0.185
          8.993	  0.185
          8.994	  0.192
          8.996	  0.185
          8.997	  0.177
          8.999	  0.192
          9.000	  0.185
          9.001	  0.162
          9.003	  0.169
          9.004	  0.169
          9.006	  0.162
          9.007	  0.162
          9.008	  0.162
          9.010	  0.154
          9.011	  0.162
          9.012	  0.162
          9.014	  0.162
          9.015	  0.169
          9.017	  0.185
          9.018	  0.185
          9.019	  0.192
          9.021	  0.192
          9.022	  0.185
          9.024	  0.177
          9.025	  0.185
          9.026	  0.200
          9.028	  0.192
          9.029	  0.185
          9.031	  0.185
          9.032	  0.177
          9.033	  0.185
          9.035	  0.185
          9.036	  0.177
          9.037	  0.192
          9.039	  0.208
          9.040	  0.200
          9.042	  0.185
          9.043	  0.200
          9.044	  0.200
          9.046	  0.185
          9.047	  0.185
          9.049	  0.185
          9.050	  0.169
          9.051	  0.169
          9.053	  0.169
          9.054	  0.169
          9.056	  0.162
          9.057	  0.162
          9.058	  0.162
          9.060	  0.154
          9.061	  0.162
          9.062	  0.169
          9.064	  0.162
          9.065	  0.169
          9.067	  0.169
          9.068	  0.177
          9.069	  0.177
          9.071	  0.169
          9.072	  0.154
          9.074	  0.162
          9.075	  0.177
          9.076	  0.169
          9.078	  0.169
          9.079	  0.169
          9.081	  0.162
          9.082	  0.162
          9.083	  0.162
          9.085	  0.162
          9.086	  0.162
          9.088	  0.154
          9.089	  0.162
          9.090	  0.169
          9.092	  0.162
          9.093	  0.169
          9.094	  0.177
          9.096	  0.177
          9.097	  0.169
          9.099	  0.185
          9.100	  0.177
          9.101	  0.169
          9.103	  0.169
          9.104	  0.177
          9.106	  0.177
          9.107	  0.177
          9.108	  0.185
          9.110	  0.177
          9.111	  0.177
          9.113	  0.185
          9.114	  0.177
          9.115	  0.169
          9.117	  0.169
          9.118	  0.169
          9.119	  0.169
          9.121	  0.169
          9.122	  0.177
          9.124	  0.169
          9.125	  0.177
          9.126	  0.177
          9.128	  0.177
          9.129	  0.185
          9.131	  0.185
          9.132	  0.177
          9.133	  0.177
          9.135	  0.185
          9.136	  0.177
          9.137	  0.185
          9.139	  0.192
          9.140	  0.185
          9.142	  0.177
          9.143	  0.177
          9.144	  0.185
          9.146	  0.177
          9.147	  0.162
          9.149	  0.162
          9.150	  0.154
          9.151	  0.169
          9.153	  0.162
          9.154	  0.177
          9.156	  0.177
          9.157	  0.185
          9.158	  0.185
          9.160	  0.192
          9.161	  0.192
          9.162	  0.192
          9.164	  0.185
          9.165	  0.177
          9.167	  0.177
          9.168	  0.185
          9.169	  0.177
          9.171	  0.177
          9.172	  0.169
          9.174	  0.177
          9.175	  0.177
          9.176	  0.177
          9.178	  0.177
          9.179	  0.169
          9.181	  0.162
          9.182	  0.162
          9.183	  0.169
          9.185	  0.169
          9.186	  0.169
          9.188	  0.177
          9.189	  0.185
          9.190	  0.177
          9.192	  0.185
          9.193	  0.177
          9.194	  0.185
          9.196	  0.177
          9.197	  0.169
          9.199	  0.169
          9.200	  0.185
          9.201	  0.192
          9.203	  0.185
          9.204	  0.177
          9.206	  0.185
          9.207	  0.192
          9.208	  0.185
          9.210	  0.185
          9.211	  0.192
          9.213	  0.185
          9.214	  0.185
          9.215	  0.185
          9.217	  0.185
          9.218	  0.185
          9.219	  0.185
          9.221	  0.185
          9.222	  0.185
          9.224	  0.185
          9.225	  0.192
          9.226	  0.192
          9.228	  0.192
          9.229	  0.192
          9.231	  0.177
          9.232	  0.185
          9.233	  0.185
          9.235	  0.177
          9.236	  0.185
          9.238	  0.192
          9.239	  0.185
          9.240	  0.185
          9.242	  0.200
          9.243	  0.192
          9.244	  0.185
          9.246	  0.185
          9.247	  0.192
          9.249	  0.185
          9.250	  0.185
          9.251	  0.185
          9.253	  0.192
          9.254	  0.192
          9.256	  0.185
          9.257	  0.192
          9.258	  0.185
          9.260	  0.185
          9.261	  0.177
          9.262	  0.177
          9.264	  0.177
          9.265	  0.169
          9.267	  0.162
          9.268	  0.169
          9.269	  0.169
          9.271	  0.185
          9.272	  0.185
          9.274	  0.185
          9.275	  0.185
          9.276	  0.192
          9.278	  0.192
          9.279	  0.192
          9.281	  0.185
          9.282	  0.192
          9.283	  0.185
          9.285	  0.192
          9.286	  0.192
          9.287	  0.185
          9.289	  0.177
          9.290	  0.185
          9.292	  0.177
          9.293	  0.169
          9.294	  0.169
          9.296	  0.177
          9.297	  0.162
          9.299	  0.154
          9.300	  0.162
          9.301	  0.169
          9.303	  0.162
          9.304	  0.162
          9.306	  0.169
          9.307	  0.162
          9.308	  0.177
          9.310	  0.169
          9.311	  0.169
          9.312	  0.177
          9.314	  0.169
          9.315	  0.169
          9.317	  0.162
          9.318	  0.169
          9.319	  0.185
          9.321	  0.177
          9.322	  0.185
          9.324	  0.185
          9.325	  0.192
          9.326	  0.185
          9.328	  0.185
          9.329	  0.192
          9.331	  0.192
          9.332	  0.192
          9.333	  0.177
          9.335	  0.192
          9.336	  0.200
          9.338	  0.192
          9.339	  0.177
          9.340	  0.185
          9.342	  0.192
          9.343	  0.208
          9.344	  0.215
          9.346	  0.200
          9.347	  0.200
          9.349	  0.200
          9.350	  0.192
          9.351	  0.200
          9.353	  0.192
          9.354	  0.200
          9.356	  0.223
          9.357	  0.223
          9.358	  0.223
          9.360	  0.223
          9.361	  0.223
          9.363	  0.215
          9.364	  0.200
          9.365	  0.215
          9.367	  0.215
          9.368	  0.200
          9.369	  0.208
          9.371	  0.200
          9.372	  0.208
          9.374	  0.208
          9.375	  0.208
          9.376	  0.215
          9.378	  0.215
          9.379	  0.215
          9.381	  0.223
          9.382	  0.223
          9.383	  0.208
          9.385	  0.200
          9.386	  0.192
          9.387	  0.200
          9.389	  0.200
          9.390	  0.192
          9.392	  0.192
          9.393	  0.208
          9.394	  0.192
          9.396	  0.185
          9.397	  0.192
          9.399	  0.192
          9.400	  0.192
          9.401	  0.200
          9.403	  0.192
          9.404	  0.185
          9.406	  0.177
          9.407	  0.177
          9.408	  0.177
          9.410	  0.185
          9.411	  0.192
          9.412	  0.185
          9.414	  0.185
          9.415	  0.192
          9.417	  0.200
          9.418	  0.192
          9.419	  0.192
          9.421	  0.177
          9.422	  0.169
          9.424	  0.177
          9.425	  0.177
          9.426	  0.177
          9.428	  0.177
          9.429	  0.162
          9.431	  0.177
          9.432	  0.192
          9.433	  0.169
          9.435	  0.177
          9.436	  0.192
          9.438	  0.177
          9.439	  0.162
          9.440	  0.169
          9.442	  0.177
          9.443	  0.169
          9.444	  0.177
          9.446	  0.185
          9.447	  0.177
          9.449	  0.169
          9.450	  0.169
          9.451	  0.162
          9.453	  0.169
          9.454	  0.162
          9.456	  0.162
          9.457	  0.154
          9.458	  0.162
          9.460	  0.162
          9.461	  0.146
          9.463	  0.154
          9.464	  0.154
          9.465	  0.154
          9.467	  0.154
          9.468	  0.146
          9.469	  0.146
          9.471	  0.146
          9.472	  0.154
          9.474	  0.154
          9.475	  0.146
          9.476	  0.154
          9.478	  0.162
          9.479	  0.138
          9.481	  0.146
          9.482	  0.154
          9.483	  0.146
          9.485	  0.146
          9.486	  0.146
          9.488	  0.138
          9.489	  0.131
          9.490	  0.138
          9.492	  0.146
          9.493	  0.138
          9.494	  0.146
          9.496	  0.146
          9.497	  0.138
          9.499	  0.138
          9.500	  0.131
          9.501	  0.138
          9.503	  0.146
          9.504	  0.146
          9.506	  0.146
          9.507	  0.146
          9.508	  0.131
          9.510	  0.131
          9.511	  0.154
          9.512	  0.162
          9.514	  0.162
          9.515	  0.169
          9.517	  0.169
          9.518	  0.177
          9.519	  0.185
          9.521	  0.192
          9.522	  0.192
          9.524	  0.200
          9.525	  0.200
          9.526	  0.200
          9.528	  0.215
          9.529	  0.231
          9.531	  0.223
          9.532	  0.231
          9.533	  0.223
          9.535	  0.223
          9.536	  0.238
          9.537	  0.238
          9.539	  0.246
          9.540	  0.269
          9.542	  0.308
          9.543	  0.338
          9.544	  0.362
          9.546	  0.392
          9.547	  0.423
          9.549	  0.438
          9.550	  0.423
          9.551	  0.400
          9.553	  0.392
          9.554	  0.385
          9.556	  0.362
          9.557	  0.354
          9.558	  0.338
          9.560	  0.300
          9.561	  0.292
          9.562	  0.254
          9.564	  0.223
          9.565	  0.200
          9.567	  0.185
          9.568	  0.162
          9.569	  0.131
          9.571	  0.131
          9.572	  0.115
          9.574	  0.100
          9.575	  0.108
          9.576	  0.100
          9.578	  0.069
          9.579	  0.077
          9.581	  0.085
          9.582	  0.092
          9.583	  0.108
          9.585	  0.123
          9.586	  0.123
          9.588	  0.131
          9.589	  0.131
          9.590	  0.123
          9.592	  0.123
          9.593	  0.131
          9.594	  0.115
          9.596	  0.100
          9.597	  0.108
          9.599	  0.108
          9.600	  0.123
          9.601	  0.123
          9.603	  0.123
          9.604	  0.131
          9.606	  0.131
          9.607	  0.138
          9.608	  0.146
          9.610	  0.146
          9.611	  0.154
          9.613	  0.154
          9.614	  0.154
          9.615	  0.162
          9.617	  0.162
          9.618	  0.162
          9.619	  0.162
          9.621	  0.169
          9.622	  0.162
          9.624	  0.154
          9.625	  0.177
          9.626	  0.177
          9.628	  0.162
          9.629	  0.162
          9.631	  0.169
          9.632	  0.169
          9.633	  0.162
          9.635	  0.185
          9.636	  0.177
          9.637	  0.169
          9.639	  0.162
          9.640	  0.177
          9.642	  0.185
          9.643	  0.177
          9.644	  0.185
          9.646	  0.185
          9.647	  0.185
          9.649	  0.185
          9.650	  0.185
          9.651	  0.177
          9.653	  0.177
          9.654	  0.169
          9.656	  0.162
          9.657	  0.169
          9.658	  0.169
          9.660	  0.169
          9.661	  0.177
          9.662	  0.169
          9.664	  0.177
          9.665	  0.169
          9.667	  0.177
          9.668	  0.185
          9.669	  0.185
          9.671	  0.177
